title,entity,label
"Reisen in Deutschland: Von Hamburg bis München - Entdecken Sie das Beste, was Deutschland zu bieten hat",Deutschland,LOC
Entdecken Sie die deutsche Kultur: Top-Sehenswürdigkeiten und Aktivitäten für internationale Besucher,deutsche,MISC
Entdecken Sie die deutsche Kultur: Top-Sehenswürdigkeiten und Aktivitäten für internationale Besucher,Top-Sehenswürdigkeiten,LOC
Auf Reisen durch Deutschland - Von malerischen Landschaften bis hin zu kulturellen Attraktionen,Deutschland,LOC
Wunderbares Deutschland - Eine Ode an Deutschlands einzigartige Städte und Sehenswürdigkeiten,Wunderbares Deutschland,LOC
Wunderbares Deutschland - Eine Ode an Deutschlands einzigartige Städte und Sehenswürdigkeiten,Deutschlands,LOC
Die Schönheit Deutschlands erleben: 20 Must-Visit-Ziele für Touristen,Deutschlands,LOC
"Deutschland entdecken: Die Top-Städte und Attraktionen, die Sie nicht verpassen sollten",Deutschland,LOC
"Deutschland entdecken: Die Top-Städte und Attraktionen, die Sie nicht verpassen sollten",Top-Städte,LOC
Deutsche Reiseerlebnisse: Von historischen Stätten bis hin zu modernen Attraktionen,Deutsche Reiseerlebnisse,MISC
Entdecken Sie Deutschlands Geheimnisse: Die besten Tipps für Ihren nächsten Urlaub,Deutschlands,LOC
"Erkunden Sie das Beste, was Deutschland zu bieten hat: Städte und Attraktionen, die Sie besuchen müssen",Deutschland,LOC
Reisen in Deutschland - Von der Hauptstadt bis zum kleinen Bergdörfchen,Deutschland,LOC
Die vielfältige Schönheit Deutschlands - Must-Visit-Ziele für jeden Touristen,Deutschlands,LOC
Entdecken Sie Deutschlands natürliche Wunder: Von malerischen Landschaften bis hin zu beeindruckenden Sehenswürdigkeiten,Deutschlands,LOC
"Reisen nach Deutschland - Von Hamburg bis Zürich, die besten Tipps für internationale Besucher",Deutschland,LOC
"Reisen nach Deutschland - Von Hamburg bis Zürich, die besten Tipps für internationale Besucher",Hamburg,LOC
"Reisen nach Deutschland - Von Hamburg bis Zürich, die besten Tipps für internationale Besucher",Zürich,LOC
Die deutsche Erfahrung - Reise durch historische Stätten und kulturelle Attraktionen in Deutschland,deutsche,MISC
Die deutsche Erfahrung - Reise durch historische Stätten und kulturelle Attraktionen in Deutschland,Deutschland,LOC
Wohnungsmangel in deutschen Städten - Was können wir tun?,deutschen,MISC
Immobilienmarkt in Deutschland: Chancen und Risiken für junge Familien,Deutschland,LOC
Soziale Wohnraumförderung - Die Bedeutung von bezahlbarem Wohnraum in deutschen Städten,Soziale Wohnraumförderung,MISC
Soziale Wohnraumförderung - Die Bedeutung von bezahlbarem Wohnraum in deutschen Städten,deutschen,MISC
Investition in Sozialimmobilien: Ein Weg zur Schaffung von bezahlbarem Wohnraum,Sozialimmobilien,LOC
Gemeinschaftliches Wohnen - Ein Modell zur Verbesserung des Wohnungsmarktes in deutschen Städten,Gemeinschaftliches Wohnen - Ein Modell zur Verbesserung des Wohnungsmarktes,ORG
Gemeinschaftliches Wohnen - Ein Modell zur Verbesserung des Wohnungsmarktes in deutschen Städten,deutschen,MISC
Soziale Wohnraumförderung: Die Bedeutung von langfristiger Mietstabilität und Zugänglichkeit für benachteiligte Bevölkerungsgruppen,Soziale,MISC
Innovative Lösungen zur Schaffung von bezahlbarem Wohnraum in Deutschland,Deutschland,LOC
Wie Kommunen und Wohnungsbaugesellschaften den Druck auf den Immobilienmarkt reduzieren können,Kommunen und Wohnungsbaugesellschaften,MISC
Bezahlbares Wohnen in Deutschland: Ein Überblick über Herausforderungen und Lösungsansätze,Deutschland,LOC
Verbraucherschutz im Internet: So kaufen Sie sicher ein,Internet,MISC
Verbraucherschutz: 7 hilfreiche Ratschläge für sichere Online-Einkäufe,Verbraucherschutz,ORG
Kaufen Sie im Internet sicher: So schützen Sie Ihre Finanzen vor Betrug,Internet,MISC
Kaufen Sie im Internet sicher: So schützen Sie Ihre Finanzen vor Betrug,Betrug,LOC
Verbraucherschutz: Sicherheit bei Online-Einkäufen - 7 wichtige Regeln,Online-Einkäufen - 7,MISC
Online-Sicherheitsvorkehrungen: So schützen Sie sich vor Betrug und Identitätsdiebstahl,Online-Sicherheitsvorkehrungen,LOC
E-Commerce-Sicherheit: 20 Tipps zur Gewährleistung von Verbraucherschutz bei Online-Einkäufen,E-Commerce-Sicherheit,MISC
E-Commerce-Sicherheit: 20 Tipps zur Gewährleistung von Verbraucherschutz bei Online-Einkäufen,Online-Einkäufen,ORG
7 Tipps zur Gewährleistung von Sicherheit und Datenschutz bei Online-Einkäufen,Online-Einkäufen,ORG
Verbraucherschutz im Internet: Wie Sie sich vor Betrug und Diebstahl schützen können,Internet,MISC
Sicherheitsmaßnahmen bei Online-Einkäufen: So schützen Sie Ihre Finanzen vor Betrug und Diebstahl,Online-Einkäufen,ORG
Online-Sicherheit: So schützen Sie sich bei Online-Einkäufen vor Betrug und Identitätsdiebstahl,Online-Einkäufen,LOC
Deutsche Arbeitsmarktsituation im Wandel: Herausforderungen und Chancen,Deutsche,MISC
Arbeitsmarkt in Deutschland: Verbesserung und weiterhin bestehende Hindernisse,Deutschland,LOC
Die Arbeitsmarktlandschaft in Deutschland: Erfolge und offene Fragen,Arbeitsmarktlandschaft,ORG
Die Arbeitsmarktlandschaft in Deutschland: Erfolge und offene Fragen,Deutschland,LOC
Fachkräftebedarf und Arbeitsmarktsituation in Deutschland,Deutschland,LOC
Auf dem deutschen Arbeitsmarkt: Wettbewerb um Talente und Lücken in bestimmten Branchen,deutschen,MISC
Die Nachfrage nach qualifiziertem Personal in Deutschland: Eine Herausforderung für den Arbeitsmarkt,Deutschland,LOC
Deutsche Arbeitsmarktsituation: Fortschritte und anhaltende Probleme,Deutsche,MISC
"Wie steht es um den deutschen Arbeitsmarkt? Erfolge, Defizite und Lösungsansätze",deutschen,MISC
Deutscher Arbeitsmarkt: Verbesserung der Beschäftigungssituation in einigen Branchen,Deutscher,MISC
Deutsche Arbeitsmarktsituation: Hohe Nachfrage nach Fachkräften und bestehende Schwierigkeiten,Deutsche,MISC
Chancen und Herausforderungen für den deutschen Arbeitsmarkt,deutschen,MISC
Die Arbeitsmarktsituation in Deutschland im Wandel der Zeit,Deutschland,LOC
Die Arbeitsmarktsituation in Deutschland im Wandel der Zeit,Zeit,MISC
Deutsche Arbeitsmarktdaten: Erfolge und bestehende Probleme,Deutsche,MISC
Fachkräftemangel und Arbeitsmarkt in Deutschland: Eine Analyse,Deutschland,LOC
Deutsche Arbeitsmarktsituation: Verbesserungen und offene Fragen,Deutsche,MISC
"Wie steht es um den deutschen Arbeitsmarkt? Erfolge, Defizite und Lösungsansätze",deutschen,MISC
Deutscher Arbeitsmarkt: Fortschritte in bestimmten Branchen und bestehende Probleme,Deutscher,MISC
Die Nachfrage nach qualifiziertem Personal auf dem deutschen Arbeitsmarkt,deutschen,MISC
Deutsche Arbeitsmarktsituation: Erfolge und ungelöste Herausforderungen,Deutsche,MISC
Wettbewerb um Talente und Fachkräftemangel: Die deutsche Arbeitsmarktsituation im Fokus,deutsche,MISC
Die Erneuerung der Wissenschaftspolitik: Impulse für Innovation und Forschung in Deutschland,Deutschland,LOC
Finanzierungsschub für Spitzenforschung - wie die Exzellenzstrategie Forschungsprojekte in Deutschland unterstützt,Deutschland,LOC
"Exzellente Ideen: Wie die ""Exzellenzstrategie"" Spitzenforschung in Deutschland unterstützt",Deutschland,LOC
Tenure-Track und Co.: So verbessert die Reform der Wissenschaftspolitik Karrieremöglichkeiten für Forschende,Tenure-Track,PER
Neue Wege zur Stärkung der Wettbewerbsfähigkeit: Die Reform der Wissenschaftspolitik in Aktion,Neue Wege,MISC
Neue Wege zur Stärkung der Wettbewerbsfähigkeit: Die Reform der Wissenschaftspolitik in Aktion,Aktion,LOC
Schlüsseltechnologien und langfristige Strukturprojekte: Impulse für den Wissenschaftsstandort Deutschland,Deutschland,LOC
Sozial-emotionale Bildung: Emotionen und Konflikte im Klassenzimmer,Sozial-emotionale,MISC
Herausforderungen der deutschen Bildungspolitik im Fokus,deutschen,MISC
Collaboration and Cooperation: The Key to a Successful Education System in Germany,Collaboration and Cooperation,MISC
Collaboration and Cooperation: The Key to a Successful Education System in Germany,The Key to a Successful Education,MISC
"Educational Reforms, Technological Advancements, and Internationalization in German Schools",Educational Reforms,ORG
"Educational Reforms, Technological Advancements, and Internationalization in German Schools",Technological Advancements,ORG
"Educational Reforms, Technological Advancements, and Internationalization in German Schools",German,LOC
"The German Education System: A Balancing Act of Quality, Access, and Funding",The German Education,MISC
"The German Education System: A Balancing Act of Quality, Access, and Funding",Access,MISC
Innovative Learning Methods for a Changing World - The Role of Project Work in German Schools,German,LOC
Digitalization in Education: Challenges and Opportunities in Germany's Schulsystem,Digitalization in Education,MISC
From Fremdsprachen to Global Citizenship: Internationalizing German Education,From Fremdsprachen to Global Citizenship,MISC
From Fremdsprachen to Global Citizenship: Internationalizing German Education,Internationalizing,LOC
Funding the Future - How Germany is Investing in its Education System,Funding the Future - How Germany is Investing,MISC
The Role of Public-Private Partnerships in Shaping Germany's Education Landscape,The Role of Public-Private Partnerships,ORG
The Role of Public-Private Partnerships in Shaping Germany's Education Landscape,Shaping Germany's Education Landscape,ORG
From Classrooms to Laptops: The Digital Transformation of German Schools,From Classrooms to Laptops,MISC
From Classrooms to Laptops: The Digital Transformation of German Schools,The Digital Transformation of German Schools,MISC
A Level Playing Field - Ensuring Chancengleichheit in Germany's Education System,A Level Playing Field - Ensuring,MISC
Collaboration and Cooperation: The Key to a Successful Education System in Germany,Collaboration and Cooperation,MISC
Collaboration and Cooperation: The Key to a Successful Education System in Germany,The Key to a Successful Education,MISC
"Educational Reforms, Technological Advancements, and Internationalization in German Schools",Educational Reforms,ORG
"Educational Reforms, Technological Advancements, and Internationalization in German Schools",Technological Advancements,ORG
"Educational Reforms, Technological Advancements, and Internationalization in German Schools",German,LOC
"The German Education System: A Balancing Act of Quality, Access, and Funding",The German Education,MISC
"The German Education System: A Balancing Act of Quality, Access, and Funding",Access,MISC
Innovative Learning Methods for a Changing World - The Role of Project Work in German Schools,German,LOC
Digitalization in Education: Challenges and Opportunities in Germany's Schulsystem,Digitalization in Education,MISC
Kulturmetropole Deutschland: Von Filmfestivals bis hin zur Bildenden Kunst,Deutschland,LOC
Kulturmetropole Deutschland: Von Filmfestivals bis hin zur Bildenden Kunst,Filmfestivals,MISC
"Berlinale, Theater und Co.: Ein Blick auf Deutschlands kulturelle Highlights",Berlinale,MISC
"Berlinale, Theater und Co.: Ein Blick auf Deutschlands kulturelle Highlights",Theater und Co.,MISC
"Berlinale, Theater und Co.: Ein Blick auf Deutschlands kulturelle Highlights",Deutschlands,LOC
Das Schiller-Theater und die internationale Kulturlandschaft,Schiller-Theater,LOC
Die Sammlung Brandhorst: Ein Paradies für Liebhaber der Moderne,Sammlung Brandhorst,LOC
"Frankfurt, München und Co.: Die Nacht der Kultur in Deutschland",Frankfurt,LOC
"Frankfurt, München und Co.: Die Nacht der Kultur in Deutschland",München,ORG
"Frankfurt, München und Co.: Die Nacht der Kultur in Deutschland",Deutschland,LOC
Einblicke in Deutschlands vielfältige Kunst- und Kulturszene,Deutschlands,LOC
Kulturelles Leben in Deutschland: Von Filmfestivals bis zu Musiknächten,Kulturelles Leben in Deutschland,MISC
Kulturelles Leben in Deutschland: Von Filmfestivals bis zu Musiknächten,Filmfestivals,MISC
Die Bedeutung von Museen und Galerien für die deutsche Kulturlandschaft,deutsche,MISC
Jürgen Flimm und der Erhalt des kulturellen Erbes,Jürgen Flimm,PER
"Picasso, Matisse und Miró: Die Sammlung Brandhorst in Hannover",Picasso,PER
"Picasso, Matisse und Miró: Die Sammlung Brandhorst in Hannover",Sammlung Brandhorst,LOC
"Picasso, Matisse und Miró: Die Sammlung Brandhorst in Hannover",Hannover,LOC
Die Nacht der Musik: Ein Event für jeden Geschmack,Die Nacht der Musik,MISC
Ein Paradies für Kulturbegeisterte: Deutschlands Outdoor-Veranstaltungen,Deutschlands,LOC
Kulturmetropolen in Deutschland: Von Berlin bis München,Deutschland,LOC
Kulturmetropolen in Deutschland: Von Berlin bis München,Berlin,LOC
Kulturmetropolen in Deutschland: Von Berlin bis München,München,LOC
"Berlinale, Theater und Co.: Ein Blick auf Deutschlands kulturelle Highlights",Berlinale,MISC
"Berlinale, Theater und Co.: Ein Blick auf Deutschlands kulturelle Highlights",Theater und Co.,MISC
"Berlinale, Theater und Co.: Ein Blick auf Deutschlands kulturelle Highlights",Deutschlands,LOC
Die deutsche Kulturlandschaft im Wandel der Zeit,deutsche,MISC
Die deutsche Kulturlandschaft im Wandel der Zeit,Zeit,MISC
Das Schiller-Theater: Ein Vorbild für internationale Zusammenarbeit,Schiller-Theater,LOC
Ein Paradies für Liebhaber der Moderne: Die Sammlung Brandhorst in Hannover,Sammlung Brandhorst,LOC
Ein Paradies für Liebhaber der Moderne: Die Sammlung Brandhorst in Hannover,Hannover,LOC
"Frankfurt, München und Co.: Die Nacht der Kultur in Deutschland",Frankfurt,LOC
"Frankfurt, München und Co.: Die Nacht der Kultur in Deutschland",München,ORG
"Frankfurt, München und Co.: Die Nacht der Kultur in Deutschland",Deutschland,LOC
Jürgen Flimm und die Pflege des kulturellen Erbes,Jürgen Flimm,PER
Ein vielfältiges Angebot: Deutschlands Outdoor-Veranstaltungen im Fokus,Deutschlands Outdoor-Veranstaltungen,MISC
"Umweltverschmutzung, soziale Ungleichheit und wachsende Kluft zwischen Arm und Reich: Die drängendsten Probleme in unserer Gesellschaft",soziale,MISC
"Umweltverschmutzung, soziale Ungleichheit und wachsende Kluft zwischen Arm und Reich: Die drängendsten Probleme in unserer Gesellschaft",Reich,LOC
"Zusammen gegen Umweltverschmutzung, soziale Ungleichheit und wachsende Kluft zwischen Arm und Reich",soziale,MISC
"Zusammen gegen Umweltverschmutzung, soziale Ungleichheit und wachsende Kluft zwischen Arm und Reich",Reich,LOC
"Die Zukunft unserer Gesellschaft im Fokus - Umwelt, Gleichheit und soziale Gerechtigkeit",soziale,MISC
Soziale Verantwortung: Wie wir uns aktiv für eine bessere Gesellschaft einsetzen können,Soziale,MISC
"Umweltschutz, Bildungschancen und soziale Gerechtigkeit - Die drängendsten Themen in der Gesellschaft",soziale,MISC
"Die Bedeutung der Umwelt, Bildung und sozialer Gleichheit in unserer Gesellschaft",sozialer,MISC
"Umweltschutz, soziale Gerechtigkeit und Chancengleichheit - Herausforderungen in der Gesellschaft",soziale,MISC
"Wie können wir gemeinsam gegen Umweltverschmutzung, Ungleichheit und wachsende Kluft zwischen Arm und Reich vorgehen?",Reich,LOC
"Die Bedeutung von Umweltschutz, Bildung und sozialer Gleichheit in der Gesellschaft",sozialer,MISC
"Gemeinschaftliche Lösungsansätze für eine gerechtere, sauberere und solidarischere Gesellschaft",Gemeinschaftliche Lösungsansätze,LOC
USA und Deutschland verbünden sich gegen Cyberbedrohungen: Zusammenarbeit im Sicherheitsbereich intensiviert,USA,LOC
USA und Deutschland verbünden sich gegen Cyberbedrohungen: Zusammenarbeit im Sicherheitsbereich intensiviert,Deutschland,LOC
Cyberdefense als globale Herausforderung: USA und Deutschland gehen gemeinsam voran,USA,LOC
Cyberdefense als globale Herausforderung: USA und Deutschland gehen gemeinsam voran,Deutschland,LOC
Neue Vereinbarung zwischen den USA und Deutschland zur Bekämpfung von Cyberangriffen,USA,LOC
Neue Vereinbarung zwischen den USA und Deutschland zur Bekämpfung von Cyberangriffen,Deutschland,LOC
Informationsaustausch über Cyberbedrohungen: USA und Deutschland stärken Zusammenarbeit im Sicherheitsbereich,USA,LOC
Informationsaustausch über Cyberbedrohungen: USA und Deutschland stärken Zusammenarbeit im Sicherheitsbereich,Deutschland,LOC
Cyberdefense als neue Priorität: USA und Deutschland verstärken Zusammenarbeit gegen cyberbedingte Kriminalität und Terrorismus,USA,LOC
Cyberdefense als neue Priorität: USA und Deutschland verstärken Zusammenarbeit gegen cyberbedingte Kriminalität und Terrorismus,Deutschland,LOC
Enge Zusammenarbeit zur Bekämpfung von Cyberbedrohungen: USA und Deutschland gehen in den Sicherheitsbereich,Enge,PER
Enge Zusammenarbeit zur Bekämpfung von Cyberbedrohungen: USA und Deutschland gehen in den Sicherheitsbereich,USA,LOC
Enge Zusammenarbeit zur Bekämpfung von Cyberbedrohungen: USA und Deutschland gehen in den Sicherheitsbereich,Deutschland,LOC
USA und Deutschland gegen gemeinsame Bedrohung: Erweiterter Dialog über Cyberdefense,USA,LOC
USA und Deutschland gegen gemeinsame Bedrohung: Erweiterter Dialog über Cyberdefense,Deutschland,LOC
Wachsende Zusammenarbeit zwischen USA und Deutschland im Bereich Cybersecurity,USA,LOC
Wachsende Zusammenarbeit zwischen USA und Deutschland im Bereich Cybersecurity,Deutschland,LOC
Vereinbarung zur Bekämpfung von Cyberangriffen: USA und Deutschland schließen sich zusammen,USA,LOC
